loan_id,origination_date,state,credit_tier,loan_amount,system_size_kw,loan_term_months,interest_rate,monthly_payment,installer_partner,cents_per_watt_of_solar_electricity,cents_per_watt_of_utility_electricity,is_delinquent,days_past_due
L0239,2024-02-05,NY,A,26143,7,300,4.7,148.27,"Apex Solar Co",11.07,21.34,FALSE,0
L0240,2024-01-21,CA,A,26481,6.3,240,5.48,181.87,"GreenRoof Energy",8.82,29.45,FALSE,0
L0241,2024-01-28,TX,A,22642,6.6,240,3.86,135.56,"Apex Solar Co",7.08,11.65,FALSE,0
L0242,2024-01-31,FL,C,37666,10.2,300,10.5,355.72,"Apex Solar Co",15.32,14.49,FALSE,0
L0243,2024-01-21,AZ,B,28545,8.5,180,8.37,278.84,"GreenRoof Energy",11.26,10.27,FALSE,0
L0244,2024-02-19,TX,A,39777,10.6,240,6.24,290.58,"SunPro Electric",11.86,14.81,FALSE,0
L0245,2024-01-24,MA,B,24593,7.4,180,6.59,215.46,"TerraWatt Installations",16,20.38,FALSE,0
L0246,2024-02-15,CA,A,20801,6.1,240,5.42,142.16,"TerraWatt Installations",11.23,25.02,FALSE,0
L0247,2024-03-25,CO,C,28336,8.2,240,11.01,292.61,"Apex Solar Co",14.32,11.65,FALSE,0
L0248,2024-03-09,MA,A,41038,12.2,240,4.51,259.77,"Apex Solar Co",12.32,22.91,FALSE,0
L0249,2024-01-12,MA,A,26123,6.5,240,4.7,168.15,"BrightPath Solar",15,22.22,FALSE,0
L0250,2024-03-09,TX,A,11473,4,300,6.55,77.83,"BrightPath Solar",13.46,14.12,FALSE,0
L0251,2024-06-05,NY,A,44896,10.8,180,6.22,384.15,"SunPro Electric",13.91,20.02,FALSE,0
L0252,2024-06-25,NJ,C,34809,8.8,180,10.77,390.65,"Apex Solar Co",13.67,21.05,FALSE,0
L0253,2024-04-14,CA,A,30827,9.1,300,4.79,176.47,"SunPro Electric",10.55,23.47,TRUE,71
L0254,2024-05-01,MA,B,38434,11.7,240,7.58,311.58,"SunPro Electric",17.28,21.69,FALSE,0
L0255,2024-05-11,CO,B,31048,8.6,240,6.73,235.67,"BrightPath Solar",11.44,16.07,FALSE,0
L0256,2024-06-19,FL,A,26230,8.1,240,5.15,175.23,"GreenRoof Energy",11.92,10.75,FALSE,0
L0257,2024-04-22,CA,A,37351,10.9,240,6.72,283.39,"TerraWatt Installations",10.28,24.14,FALSE,0
L0258,2024-05-27,TX,A,20550,6.5,300,5.51,126.3,"GreenRoof Energy",11.49,10.43,TRUE,113
L0259,2024-05-20,NJ,A,32703,9.5,180,5.02,258.98,"Apex Solar Co",16.56,20.27,FALSE,0
L0260,2024-05-29,CO,A,21801,7.7,180,6.73,192.71,"SunPro Electric",8.32,10.96,FALSE,0
L0261,2024-05-27,FL,B,20382,5.8,300,6.42,136.6,"Apex Solar Co",11.74,11.91,FALSE,0
L0262,2024-06-15,CA,A,32868,9.4,120,4.63,342.71,"BrightPath Solar",13,23.78,FALSE,0
L0263,2024-06-13,NY,A,36611,10.9,300,5.57,226.28,"SunPro Electric",17.97,21.12,FALSE,0
L0264,2024-06-03,CA,A,27702,8.2,300,4.56,154.88,"TerraWatt Installations",12.57,25.09,FALSE,0
L0265,2024-04-11,CA,B,44958,11,240,8.24,382.71,"TerraWatt Installations",13.19,23.93,FALSE,0
L0266,2024-06-11,NJ,A,22096,6.3,180,5.11,175.99,"Apex Solar Co",13.69,20.49,FALSE,0
L0267,2024-06-07,NC,A,23166,7.9,120,4.92,244.79,"SunPro Electric",10.01,12.69,FALSE,0
L0268,2024-04-16,NC,A,43658,9.9,300,3.44,217.09,"Apex Solar Co",11.07,13.95,FALSE,0
L0269,2024-06-03,TX,C,35350,11.1,180,11.49,412.62,"TerraWatt Installations",14.74,10.2,TRUE,46
L0270,2024-06-30,CT,A,29657,9.3,180,4.27,223.43,"BrightPath Solar",10.89,23.42,FALSE,0
L0271,2024-06-22,NY,B,19126,6.5,300,6.35,127.32,"BrightPath Solar",15.58,19.34,FALSE,0
L0272,2024-05-16,FL,B,27585,6.9,180,6.18,235.4,"GreenRoof Energy",11.8,15.51,FALSE,0
L0273,2024-05-10,CA,A,45474,12.7,180,4.18,340.44,"Apex Solar Co",10.81,27.54,FALSE,0
L0274,2024-04-27,CA,B,22196,6.7,180,7.96,211.56,"Apex Solar Co",10.62,23.9,FALSE,0
L0275,2024-04-02,CA,A,53821,13,180,5.94,452.53,"TerraWatt Installations",12.15,23.15,FALSE,0
L0276,2024-05-17,CA,A,38913,12.9,300,2.87,181.85,"Apex Solar Co",10.39,27.05,FALSE,0
L0277,2024-05-24,FL,A,32722,8.8,120,5.4,353.43,"TerraWatt Installations",12.58,15.23,FALSE,0
L0278,2024-06-18,FL,A,43087,10.1,180,5.37,349.08,"BrightPath Solar",9.69,12,FALSE,0
L0279,2024-04-05,CA,A,40591,10.3,300,4.85,233.69,"Apex Solar Co",10.27,26.36,FALSE,0
L0280,2024-04-09,FL,A,56760,12.3,240,5.12,378.39,"Apex Solar Co",12.69,14.09,FALSE,0
L0281,2024-05-27,NY,B,14443,4,300,8.27,114.05,"GreenRoof Energy",12.81,17.84,FALSE,0
L0282,2024-05-04,CA,B,45476,12.4,240,8.07,382.24,"SunPro Electric",13.43,24.55,FALSE,0
L0283,2024-06-01,NC,A,36039,10.8,180,5.49,294.3,"TerraWatt Installations",11.99,11.16,TRUE,41
L0284,2024-06-14,AZ,B,34046,10.5,300,7.15,243.91,"Apex Solar Co",9.68,11.97,FALSE,0
L0285,2024-06-25,NY,C,42315,11.2,240,10.43,420.53,"Apex Solar Co",14.79,20.19,FALSE,0
L0286,2024-04-21,NJ,B,51519,13.7,180,6.87,459.38,"GreenRoof Energy",14.47,16.68,FALSE,0
L0287,2024-04-15,CA,B,54951,15,240,6.06,395.7,"SunPro Electric",10.48,26.57,FALSE,0
L0288,2024-05-02,AZ,B,15296,5,240,7.55,123.71,"GreenRoof Energy",8.65,10.32,FALSE,0
L0289,2024-06-11,FL,B,37021,10.9,240,6.39,273.55,"SunPro Electric",12.75,11.91,FALSE,0
L0290,2024-04-06,NJ,A,25988,8.6,180,7.48,240.64,"GreenRoof Energy",11.25,15.13,FALSE,0
L0291,2024-05-15,NJ,A,18468,6.6,240,5.66,128.74,"GreenRoof Energy",11.21,16.52,TRUE,81
L0292,2024-04-11,FL,C,17040,5.6,180,9.85,181.58,"BrightPath Solar",14.91,12.89,FALSE,0
L0293,2024-06-22,MA,B,33868,10.5,300,8.16,264.97,"GreenRoof Energy",13.57,22.82,FALSE,0
L0294,2024-06-11,TX,B,25420,7.4,240,7.61,206.45,"BrightPath Solar",12.87,13.5,FALSE,0
L0295,2024-04-05,NC,A,35720,9.7,240,4.11,218.44,"TerraWatt Installations",11.67,13.78,FALSE,0
L0296,2024-05-07,NJ,B,33481,9.5,240,7.28,265.26,"TerraWatt Installations",12.57,18.81,FALSE,0
L0297,2024-05-16,NC,C,38653,12.8,240,10.69,390.76,"BrightPath Solar",15.36,12.05,FALSE,0
L0298,2024-04-07,CT,A,20700,6.2,180,4.26,155.79,"SunPro Electric",10.48,25.67,FALSE,0
L0299,2024-04-23,NY,A,41434,12.8,180,5.59,340.44,"Apex Solar Co",10.22,22.65,FALSE,0
L0300,2024-05-03,NY,C,38777,10.9,240,11.09,402.73,"Apex Solar Co",15.83,22.95,FALSE,0
L0301,2024-06-06,NC,A,30234,10.5,240,5.13,201.69,"GreenRoof Energy",10.92,13.02,FALSE,0
L0302,2024-05-19,MA,A,19490,6.8,180,4.86,152.76,"TerraWatt Installations",13.66,22.36,FALSE,0
L0303,2024-04-19,NJ,B,20615,6.7,300,8.9,171.55,"Apex Solar Co",10.61,20.31,FALSE,0
L0304,2024-05-01,FL,A,27942,9,300,6.13,182.28,"Apex Solar Co",10.36,13.13,FALSE,0
L0305,2024-05-11,TX,A,39515,11.6,240,4.97,260.21,"SunPro Electric",12.1,12.03,FALSE,0
L0306,2024-04-24,CA,A,32704,9.9,240,5.51,225.15,"BrightPath Solar",12.99,22.92,FALSE,0
L0307,2024-05-12,CA,A,53093,13.9,180,3.96,391.7,"SunPro Electric",10.97,27.14,FALSE,0
L0308,2024-06-13,NJ,A,32170,9.3,240,4.24,199.01,"BrightPath Solar",15.01,17.54,FALSE,0
L0309,2024-06-07,TX,C,26510,7.3,120,10.48,357.47,"Apex Solar Co",12.46,13.08,FALSE,0
L0310,2024-04-01,NY,C,34391,10.4,240,9.6,322.75,"GreenRoof Energy",15.52,21.08,FALSE,0
L0311,2024-04-23,TX,A,24689,7.8,300,5.32,149.04,"BrightPath Solar",12.17,11.52,FALSE,0
L0312,2024-06-30,CA,C,19254,6.5,120,11.08,266.05,"SunPro Electric",11.66,23.82,FALSE,0
L0313,2024-06-13,CO,B,26199,7.5,300,7.4,191.87,"BrightPath Solar",12.45,12.53,FALSE,0
L0314,2024-05-12,TX,B,29442,8.7,300,8.23,231.8,"TerraWatt Installations",15.15,12.72,FALSE,0
L0315,2024-04-22,CA,A,17969,5.1,300,4.62,101.09,"Apex Solar Co",9.67,21.86,FALSE,0
L0316,2024-04-10,NJ,B,13705,4,180,6.66,120.63,"SunPro Electric",14.96,17.43,FALSE,0
L0317,2024-05-11,TX,A,44684,13.3,300,5.18,265.96,"BrightPath Solar",11.43,11.75,FALSE,0
L0318,2024-06-06,MA,C,32124,8.1,180,10.49,354.86,"Apex Solar Co",17.02,22.04,FALSE,0
L0319,2024-05-21,AZ,B,21984,6.3,240,7.86,182,"Apex Solar Co",9.96,12.13,FALSE,0
L0320,2024-06-10,TX,B,40147,12.1,180,6.05,339.91,"SunPro Electric",9.61,9.7,FALSE,0
L0321,2024-05-03,CA,A,26151,7.7,180,5.1,208.14,"GreenRoof Energy",10.98,27.65,FALSE,0
L0322,2024-05-26,FL,B,16343,5.3,180,7.67,153.12,"TerraWatt Installations",13.25,11.53,FALSE,0
L0323,2024-04-24,CA,C,41500,11.9,180,11.51,484.94,"BrightPath Solar",12.63,24.8,FALSE,0
L0324,2024-05-11,NC,A,15623,5.4,120,4.35,160.76,"GreenRoof Energy",10.59,14.28,FALSE,0
L0325,2024-05-27,CT,A,32115,10.3,300,4.22,173.37,"TerraWatt Installations",16.09,23.13,FALSE,0
L0326,2024-05-20,AZ,A,16030,4.7,180,5.5,130.95,"Apex Solar Co",9.77,13.21,FALSE,0
L0327,2024-06-24,NC,A,45911,12.3,240,4.62,293.42,"SunPro Electric",10.65,13.55,FALSE,0
L0328,2024-06-24,CO,B,34014,8.9,240,7.59,275.81,"SunPro Electric",11.27,11.79,TRUE,83
L0329,2024-04-07,CO,C,44670,11.8,180,11.97,535.17,"Apex Solar Co",13.6,13.61,TRUE,180
L0330,2024-04-02,CA,A,28252,8.8,240,3.83,168.73,"BrightPath Solar",10.58,24.42,FALSE,0
L0331,2024-04-15,FL,A,28576,8.2,180,5.85,238.85,"GreenRoof Energy",11.99,9.91,FALSE,0
L0332,2024-06-25,CO,A,43414,11.8,180,4.2,325.55,"GreenRoof Energy",10.16,11.93,FALSE,0
L0333,2024-04-19,NC,B,37293,12.3,240,8.62,326.4,"SunPro Electric",10.73,13.91,FALSE,0
L0334,2024-04-02,MA,C,33223,9.4,180,11.58,389.81,"TerraWatt Installations",14.78,22.72,FALSE,0
L0335,2024-06-01,TX,C,35231,12.1,300,11.67,362.4,"GreenRoof Energy",11.61,15.05,TRUE,132
L0336,2024-05-07,CA,C,34712,10.1,240,9.87,332,"SunPro Electric",12.19,24.7,FALSE,0
L0337,2024-04-28,AZ,A,23153,5.6,240,4.83,150.63,"SunPro Electric",11.71,15.62,FALSE,0
L0338,2024-04-06,NY,A,42756,12.4,300,3.27,208.71,"TerraWatt Installations",14.66,24.39,FALSE,0
L0339,2024-04-13,AZ,B,25033,6.9,180,7.13,226.78,"TerraWatt Installations",10.75,11.88,FALSE,0
L0340,2024-05-29,CO,C,18750,4.6,240,10.05,181.59,"Apex Solar Co",11.05,14.58,FALSE,0
L0341,2024-06-12,CA,B,27041,7.4,300,7.58,201.16,"BrightPath Solar",9.05,26.06,FALSE,0
L0342,2024-05-17,CA,B,32444,11,300,8.05,251.54,"Apex Solar Co",15.72,23.54,TRUE,160
L0343,2024-05-04,NJ,A,36426,11.5,300,5.15,216.09,"Apex Solar Co",10.4,18.54,FALSE,0
L0344,2024-06-18,NC,A,48523,12.5,240,7.16,380.87,"SunPro Electric",8.07,11.53,FALSE,0
L0345,2024-05-17,NC,B,25432,6.4,240,7.31,201.92,"TerraWatt Installations",9.99,9.33,FALSE,0
L0346,2024-04-02,NJ,A,39068,10.5,240,5.23,262.81,"BrightPath Solar",14.47,15.94,FALSE,0
L0347,2024-04-02,CA,A,24480,6.3,240,4.32,152.51,"SunPro Electric",12.65,26.32,FALSE,0
L0348,2024-05-14,MA,A,23370,6.4,240,6.68,176.7,"BrightPath Solar",16.24,24.07,FALSE,0
L0349,2024-06-21,NJ,A,20383,8,180,6.52,177.79,"TerraWatt Installations",10.84,13.77,FALSE,0
L0350,2024-04-02,CA,C,27562,9,300,11,270.15,"SunPro Electric",13.89,27.44,FALSE,0
L0351,2024-04-26,CA,B,21264,5.8,300,9.01,178.52,"SunPro Electric",11.18,26.1,FALSE,0
L0352,2024-05-11,NY,A,23568,8.2,300,6.05,152.56,"SunPro Electric",10.94,21.44,FALSE,0
L0353,2024-04-09,AZ,A,23080,6.9,240,6.47,171.64,"SunPro Electric",10.34,13.85,FALSE,0
L0354,2024-05-17,FL,C,26249,10.4,180,11.6,308.33,"SunPro Electric",11.54,10.55,TRUE,65
L0355,2024-05-22,NY,A,13852,4,180,5.73,114.9,"Apex Solar Co",17.56,19.35,FALSE,0
L0356,2024-05-26,NY,A,16165,4,240,5.59,112,"TerraWatt Installations",10.37,19.44,FALSE,0
L0357,2024-06-02,TX,B,38751,10.8,240,7.74,317.84,"GreenRoof Energy",10.52,9.15,FALSE,0
L0358,2024-06-09,CA,A,34161,10.5,240,4.44,214.99,"SunPro Electric",11.84,23.9,FALSE,0
L0359,2024-04-25,NC,A,23279,6.7,180,5.49,190.03,"TerraWatt Installations",14.93,10.34,FALSE,0
L0360,2024-04-20,AZ,B,37151,11.9,240,7.27,294.19,"Apex Solar Co",11.44,11.32,FALSE,0
L0361,2024-05-15,CA,C,33440,9.1,240,11.68,360.66,"GreenRoof Energy",13.61,24.95,FALSE,0
L0362,2024-04-20,TX,C,42101,11.8,180,11.15,482.46,"BrightPath Solar",10.65,12,TRUE,34
L0363,2024-05-25,CT,C,17257,4.9,180,11.01,196.23,"GreenRoof Energy",14.75,23.42,FALSE,0
L0364,2024-04-24,CA,A,15327,4.2,120,4.32,157.53,"GreenRoof Energy",12.43,22.55,FALSE,0
L0365,2024-04-20,AZ,A,24564,7,300,4.34,134.29,"BrightPath Solar",10.98,12.38,FALSE,0
L0366,2024-04-23,NJ,A,17696,4.8,300,4.85,101.93,"GreenRoof Energy",14.15,17.28,FALSE,0
L0367,2024-05-13,MA,B,28865,8.1,300,8.45,231.55,"BrightPath Solar",15.92,21.42,FALSE,0
L0368,2024-06-07,NY,A,38709,10.7,180,5.77,321.89,"GreenRoof Energy",13.97,23.53,FALSE,0
L0369,2024-04-18,FL,B,24138,6.5,240,6.23,176.19,"GreenRoof Energy",10.11,13.01,FALSE,0
L0370,2024-05-10,TX,B,33586,9.8,240,8.4,289.24,"GreenRoof Energy",11.15,11.9,FALSE,0
L0371,2024-06-23,CT,B,20468,6.7,180,7.75,192.6,"GreenRoof Energy",12.84,21.24,FALSE,0
L0372,2024-04-15,TX,B,47867,10.7,120,8.71,598.81,"SunPro Electric",12.09,13.75,FALSE,0
L0373,2024-05-26,CA,A,29087,9.6,240,3.87,174.2,"Apex Solar Co",10.81,24.04,FALSE,0
L0374,2024-06-26,MA,A,31405,8.6,300,5.88,200.04,"TerraWatt Installations",14.68,28.61,FALSE,0
L0375,2024-04-04,AZ,B,39558,10.6,180,8.11,380.66,"TerraWatt Installations",11.31,13.82,FALSE,0
L0376,2024-04-16,CA,B,22646,7.3,240,7.2,178.32,"GreenRoof Energy",11.54,24.89,FALSE,0
L0377,2024-04-09,NJ,C,30227,8.3,240,10.39,299.63,"SunPro Electric",12.66,14.86,TRUE,35
L0378,2024-04-08,NY,A,20711,5.8,240,5.2,138.93,"SunPro Electric",12.78,18.5,FALSE,0
L0379,2024-05-23,CA,B,17459,4.9,180,8,166.89,"BrightPath Solar",15.21,22.19,FALSE,0
L0380,2024-05-18,NJ,B,24085,6,300,6.56,163.51,"Apex Solar Co",9.64,18.01,FALSE,0
L0381,2024-04-08,AZ,A,35617,11.1,240,4.89,232.98,"GreenRoof Energy",10.13,12.57,FALSE,0
L0382,2024-06-27,NY,C,13791,4,180,10.34,151.08,"SunPro Electric",18.58,23.01,TRUE,131
L0383,2024-06-07,NY,B,25563,7,240,7.38,204.12,"SunPro Electric",12.82,22.31,FALSE,0
L0384,2024-04-30,TX,A,30597,7.7,180,4.65,236.36,"Apex Solar Co",10.4,12.32,FALSE,0
L0385,2024-05-22,NC,B,29899,8.5,120,8.33,367.94,"SunPro Electric",11.73,15.8,FALSE,0
L0386,2024-06-22,FL,A,27558,7.7,180,6.27,236.63,"GreenRoof Energy",11.23,10.79,FALSE,0
L0387,2024-05-31,NY,B,22598,6.7,240,7.74,185.36,"GreenRoof Energy",15.82,21.27,FALSE,0
L0388,2024-05-14,CA,A,39585,11.1,240,5.24,266.5,"SunPro Electric",11.83,23.63,FALSE,0
L0389,2024-04-25,NC,C,33697,10.3,240,11.17,351.66,"TerraWatt Installations",15.97,12.23,FALSE,0
L0390,2024-06-11,TX,A,17378,5.5,240,4.62,111.08,"SunPro Electric",8.13,11.75,FALSE,0
L0391,2024-04-27,AZ,A,29486,9.8,180,5.67,243.53,"TerraWatt Installations",10.17,16.08,FALSE,0
L0392,2024-06-25,NY,A,53465,12.9,240,4.71,344.42,"BrightPath Solar",16.23,21.49,FALSE,0
L0393,2024-06-03,NJ,B,33504,9.4,240,7.75,274.96,"SunPro Electric",12.34,19.94,FALSE,0
L0394,2024-06-23,TX,B,26317,8,240,7.56,213.02,"Apex Solar Co",10.59,11.68,FALSE,0
L0395,2024-04-16,TX,A,31151,8,120,5.8,342.72,"BrightPath Solar",9.61,8.89,FALSE,0
L0396,2024-06-24,NC,C,29779,8.7,180,11.04,339.15,"Apex Solar Co",10.11,11.63,FALSE,0
L0397,2024-04-02,TX,C,44829,14.3,300,10.99,439.08,"BrightPath Solar",12.68,11.39,FALSE,0
L0398,2024-06-02,MA,A,42566,13,180,4.4,323.37,"TerraWatt Installations",11.1,27.1,FALSE,0
L0399,2024-05-02,NC,B,33762,9.1,180,8.66,335.68,"SunPro Electric",11.11,10.72,FALSE,0
L0400,2024-04-26,FL,C,24932,6.6,240,9.35,229.93,"TerraWatt Installations",11.44,12.78,FALSE,0
L0401,2024-06-21,AZ,A,21083,4.8,240,6.32,154.93,"BrightPath Solar",7.16,10.66,FALSE,0
L0402,2024-06-12,NC,B,22412,8,300,8.36,178.4,"BrightPath Solar",8.89,13.22,TRUE,118
L0403,2024-05-01,NY,A,31137,8.5,180,5.02,246.53,"SunPro Electric",12.49,15.88,FALSE,0
L0404,2024-04-26,TX,C,27338,8.1,180,10.61,304.09,"SunPro Electric",9.06,11.45,FALSE,0
L0405,2024-04-27,FL,C,15497,4.2,240,10.91,159.03,"BrightPath Solar",14.74,14.59,FALSE,0
L0406,2024-06-26,NJ,B,27278,7.2,180,7.34,250.44,"GreenRoof Energy",12.06,15.91,TRUE,73
L0407,2024-05-29,CA,B,33247,11,240,7.99,277.83,"SunPro Electric",8.85,22.52,FALSE,0
L0408,2024-06-22,CA,B,26511,6.6,240,8.12,223.66,"SunPro Electric",11.93,25,FALSE,0
L0409,2024-05-17,MA,B,15254,4,300,6.46,102.63,"TerraWatt Installations",16.12,25.11,FALSE,0
L0410,2024-04-27,CA,B,26307,8.3,120,10.33,352.48,"GreenRoof Energy",13.05,23.48,FALSE,0
L0411,2024-05-12,TX,A,42796,11.5,240,5.26,288.6,"Apex Solar Co",6.47,11.14,FALSE,0
L0412,2024-04-19,TX,A,32137,10,300,5.35,194.55,"TerraWatt Installations",14,10.46,FALSE,0
L0413,2024-04-21,AZ,A,21893,5.5,300,4.49,121.59,"GreenRoof Energy",8.74,10.64,FALSE,0
L0414,2024-05-28,TX,A,28035,9.4,300,5.98,180.32,"GreenRoof Energy",12.09,13.64,FALSE,0
L0415,2024-04-08,FL,A,44474,11.5,240,5.39,303.12,"BrightPath Solar",10.13,12.49,FALSE,0
L0416,2024-06-25,CA,B,44252,13.2,180,6.74,391.43,"BrightPath Solar",16.67,26.43,FALSE,0
L0417,2024-04-20,CA,A,27835,8.2,120,4.45,287.84,"GreenRoof Energy",9.24,28.67,FALSE,0
L0418,2024-04-17,CA,C,38852,10.9,120,10.92,533.45,"SunPro Electric",14.53,27.79,FALSE,0
L0419,2024-06-03,CA,C,14885,4,180,10.05,160.39,"Apex Solar Co",12.44,25.42,FALSE,0
L0420,2024-05-19,CO,B,24804,7.4,300,7.52,183.66,"Apex Solar Co",7.89,11.56,FALSE,0
L0421,2024-04-12,AZ,B,27160,8.3,180,7.42,250.55,"TerraWatt Installations",9.19,15.43,FALSE,0
L0422,2024-06-16,FL,C,40287,11.5,300,11.24,401.91,"SunPro Electric",13.43,13.13,FALSE,0
L0423,2024-06-22,NJ,C,20372,6.5,300,11.25,203.31,"SunPro Electric",13.51,14.41,FALSE,0
L0424,2024-05-17,NC,C,24558,6,300,11.15,243.45,"GreenRoof Energy",13.66,10.64,FALSE,0
L0425,2024-05-16,NJ,C,47544,12.2,240,11.17,496.33,"TerraWatt Installations",15.86,15.26,TRUE,38
L0426,2024-06-05,AZ,A,31389,11.5,240,5.24,211.33,"BrightPath Solar",11.02,13.63,FALSE,0
L0427,2024-04-13,NY,A,41473,11.7,180,5.98,349.44,"GreenRoof Energy",13.71,17.46,FALSE,0
L0428,2024-04-02,FL,A,29244,8.4,180,5.55,239.69,"BrightPath Solar",8.64,10.52,FALSE,0
L0429,2024-05-12,NJ,A,36931,10.9,240,3.61,216.31,"GreenRoof Energy",10.25,18.8,FALSE,0
L0430,2024-06-28,NY,A,49422,12.6,180,4.95,389.53,"BrightPath Solar",14.42,19.77,FALSE,0
L0431,2024-04-01,FL,A,13207,4,240,5.42,90.25,"BrightPath Solar",7.07,10.13,FALSE,0
L0432,2024-05-14,NC,A,32838,9,240,6.9,252.66,"BrightPath Solar",9.29,12.58,FALSE,0
L0433,2024-05-21,CA,A,42891,12.9,120,4.48,444.05,"Apex Solar Co",11.87,20.27,FALSE,0
L0434,2024-04-03,AZ,C,31009,7.6,180,12.22,376.6,"SunPro Electric",13.65,9.66,FALSE,0
L0435,2024-06-15,CT,A,15353,4.6,240,6,110.02,"TerraWatt Installations",11.63,24.75,FALSE,0
L0436,2024-05-26,AZ,A,28938,8.5,300,3.59,146.25,"TerraWatt Installations",11.1,12.67,FALSE,0
L0437,2024-04-07,NY,B,26820,7,240,8.22,227.98,"BrightPath Solar",12.09,18.64,FALSE,0
L0438,2024-06-12,CT,A,40399,11.1,300,4.98,235.69,"BrightPath Solar",11.81,23.59,FALSE,0
L0439,2024-04-26,CO,A,39768,10,240,6.47,295.71,"Apex Solar Co",10.67,13.19,FALSE,0
L0440,2024-06-17,NY,A,29923,8.5,240,4.61,191.11,"BrightPath Solar",12.11,21.48,FALSE,0
L0441,2024-06-17,MA,C,17053,4.9,120,10.29,228.13,"BrightPath Solar",15.37,24.31,FALSE,0
L0442,2024-05-26,CO,B,26304,7.4,300,8.6,213.59,"GreenRoof Energy",11.26,16.13,FALSE,0
L0443,2024-06-29,FL,B,39822,11.8,180,8.02,380.92,"GreenRoof Energy",9.93,14.2,FALSE,0
L0444,2024-04-18,FL,B,57443,13.9,300,6.88,401.63,"Apex Solar Co",12.52,10.81,FALSE,0
L0445,2024-04-12,CA,A,28829,7.6,300,4.82,165.55,"SunPro Electric",11.87,24.01,FALSE,0
L0446,2024-04-05,CA,C,23784,6.1,240,10.57,238.59,"Apex Solar Co",15.03,21.31,FALSE,0
L0447,2024-05-03,TX,A,41323,10.9,180,5.71,342.21,"BrightPath Solar",12.06,12.28,FALSE,0
L0448,2024-05-16,CT,A,26454,7.1,240,4.68,170,"BrightPath Solar",13.2,19.82,FALSE,0
L0449,2024-04-17,MA,A,17229,5.9,240,5.86,122.06,"BrightPath Solar",15.02,24.43,FALSE,0
L0450,2024-04-01,NC,B,32466,10.7,240,7.49,261.28,"Apex Solar Co",14.88,14.43,FALSE,0
L0451,2024-05-20,NC,A,34315,10.2,240,5.37,233.45,"BrightPath Solar",9.23,11.04,FALSE,0
L0452,2024-06-08,MA,C,30693,7.9,300,10.67,293.59,"BrightPath Solar",17.82,22.56,FALSE,0
L0453,2024-04-07,NY,A,31969,8.9,240,4.74,206.4,"SunPro Electric",15.6,22.37,FALSE,0
L0454,2024-05-12,FL,A,15415,5.1,240,4.4,96.68,"Apex Solar Co",12.34,10.84,FALSE,0
L0455,2024-05-06,AZ,A,43436,13.3,300,5.94,278.25,"Apex Solar Co",8.8,13.6,FALSE,0
L0456,2024-06-26,NY,B,51384,13.1,120,7.69,614.98,"GreenRoof Energy",15.78,18.7,FALSE,0
L0457,2024-04-25,NC,B,38173,10,180,6.81,339.04,"Apex Solar Co",11.18,9.75,FALSE,0
L0458,2024-06-17,FL,A,35695,8.5,180,5.76,296.57,"SunPro Electric",12.83,15.07,FALSE,0
L0459,2024-04-06,TX,A,37362,11.7,240,5.19,250.58,"TerraWatt Installations",11.73,10.72,FALSE,0
L0460,2024-05-05,CO,A,18738,4.9,240,4.32,116.75,"BrightPath Solar",9.81,16.52,FALSE,0
L0461,2024-04-03,CO,A,58896,14.8,180,3.08,408.94,"SunPro Electric",9.35,12.55,FALSE,0
L0462,2024-04-02,NC,B,21668,6.1,180,6.02,183.13,"Apex Solar Co",11.94,10.85,FALSE,0
L0463,2024-06-11,MA,A,18026,6.3,180,5.13,143.79,"SunPro Electric",16.06,23.3,FALSE,0
L0464,2024-05-23,NY,B,20895,7.3,180,7.25,190.74,"TerraWatt Installations",13.32,18.77,FALSE,0
L0465,2024-05-17,FL,A,50423,11.4,180,4.46,384.72,"SunPro Electric",9.69,10.79,FALSE,0
L0466,2024-04-30,CA,A,47777,12.1,240,4.41,299.98,"TerraWatt Installations",7.86,22.58,FALSE,0
L0467,2024-05-22,CA,B,26322,8.1,180,7.14,238.6,"SunPro Electric",10.42,27.41,FALSE,0
L0468,2024-05-15,CA,A,38740,10.7,240,4.66,248.35,"Apex Solar Co",13.26,22.05,FALSE,0
L0469,2024-06-25,AZ,A,33343,9.2,180,3.73,242.12,"GreenRoof Energy",6.15,11.92,FALSE,0
L0470,2024-05-06,FL,A,28749,7.6,180,4.76,223.71,"TerraWatt Installations",10.02,13.61,FALSE,0
L0471,2024-06-15,CO,B,25148,8,240,8.31,215.29,"SunPro Electric",11.05,15.83,FALSE,0
L0472,2024-06-18,CO,C,55187,14.3,240,9.76,523.72,"GreenRoof Energy",13.51,17.49,FALSE,0
L0473,2024-04-26,AZ,C,23154,7.2,180,10.12,250.45,"Apex Solar Co",14.37,11.94,FALSE,0
L0474,2024-06-06,AZ,C,35406,10.1,180,12.33,432.46,"BrightPath Solar",10.88,12.38,FALSE,0
L0475,2024-04-27,NC,B,30900,8.6,180,8.06,296.44,"Apex Solar Co",10.46,7,FALSE,0
L0476,2024-05-02,CA,A,22866,5.5,180,5.39,185.49,"Apex Solar Co",8.15,24.21,FALSE,0
L0477,2024-06-23,MA,A,39309,9.6,240,5.47,269.65,"SunPro Electric",14.6,26.1,FALSE,0
L0478,2024-04-03,MA,B,36799,10.2,180,7.21,335.05,"BrightPath Solar",13.88,21.36,FALSE,0
